"MetingId";"Land";"Element";"Sensor";"Waarde"
17348;"Nederland";"Humidity";16057;-19.610018804068968
17349;"Nederland";"Humidity";16058;-19.610018804068968
17350;"Nederland";"Humidity";16059;-19.610018804068968
17351;"Nederland";"Humidity";16060;-19.610018804068968
17352;"Nederland";"Humidity";16061;-19.610018804068968
17353;"Nederland";"Humidity";16062;-19.610018804068968
17354;"Nederland";"Humidity";16063;-19.610018804068968
17355;"Nederland";"Humidity";16064;-19.610018804068968
17356;"Nederland";"Humidity";16065;-19.610018804068968
17357;"Nederland";"Humidity";16066;-19.610018804068968
17358;"Nederland";"Humidity";16067;-19.610018804068968
17359;"Nederland";"Humidity";16068;-19.610018804068968
17360;"Nederland";"Humidity";16069;-19.610018804068968
17361;"Nederland";"Humidity";16070;-19.610018804068968
17362;"Nederland";"Humidity";16071;-19.610018804068968
17363;"Nederland";"Humidity";16072;-19.610018804068968
17364;"Nederland";"Humidity";16073;-19.610018804068968
17365;"Nederland";"Humidity";16074;-19.610018804068968
17366;"Nederland";"Humidity";16075;-19.610018804068968
17367;"Nederland";"Humidity";16076;-19.610018804068968
17368;"Nederland";"Humidity";16077;-19.610018804068968
17369;"Nederland";"Humidity";16078;-19.610018804068968
17370;"Nederland";"Humidity";16079;-19.610018804068968
17371;"Nederland";"Humidity";16080;-19.610018804068968
17372;"Nederland";"Humidity";16081;-19.610018804068968
17373;"Nederland";"Humidity";16082;-19.610018804068968
17374;"Nederland";"Humidity";16083;-19.610018804068968
17375;"Nederland";"Humidity";16084;-19.610018804068968
17376;"Nederland";"Humidity";16085;-19.610018804068968
17377;"Nederland";"Humidity";16086;-19.610018804068968
17378;"Nederland";"Humidity";16087;-19.610018804068968
17379;"Nederland";"Humidity";16088;-19.610018804068968
17380;"Nederland";"Humidity";16089;-19.610018804068968
17381;"Nederland";"Humidity";16090;-19.610018804068968
17382;"Nederland";"Humidity";16091;-19.610018804068968
17383;"Nederland";"Humidity";16092;-19.610018804068968
17384;"Nederland";"Humidity";16093;-19.610018804068968
17385;"Nederland";"Humidity";16094;-19.610018804068968
17386;"Nederland";"Humidity";16095;-19.610018804068968
17387;"Nederland";"Humidity";16096;-19.610018804068968
17388;"Nederland";"Humidity";16097;-19.610018804068968
17389;"Nederland";"Humidity";16098;-19.610018804068968
17390;"Nederland";"Humidity";16099;-19.610018804068968
17391;"Nederland";"Humidity";16100;-19.610018804068968
17392;"Nederland";"Humidity";16101;-19.610018804068968
17393;"Nederland";"Humidity";16102;-19.610018804068968
17394;"Nederland";"Humidity";16103;-19.610018804068968
17395;"Nederland";"Humidity";16104;-19.610018804068968
17396;"Nederland";"Humidity";16105;-19.610018804068968
17397;"Nederland";"Humidity";16106;-19.610018804068968
17398;"Nederland";"Humidity";16107;-19.610018804068968
17399;"Nederland";"Humidity";16108;-19.610018804068968
1;"Nederland";"Humidity";268015;-14.759099061236142
2;"Nederland";"Humidity";341138;-11.266900428652162
3;"Nederland";"Humidity";268016;-14.759099061236142
4;"Nederland";"Humidity";341139;-11.266900428652162
5;"Nederland";"Humidity";268017;-14.759099061236142
6;"Nederland";"Humidity";341140;-11.266900428652162
7;"Nederland";"Humidity";268018;-14.759099061236142
8;"Nederland";"Humidity";341141;-11.266900428652162
9;"Nederland";"Humidity";268019;-14.759099061236142
10;"Nederland";"Humidity";341142;-11.266900428652162
11;"Nederland";"Humidity";268020;-14.759099061236142
12;"Nederland";"Humidity";341143;-11.266900428652162
13;"Nederland";"Humidity";268021;-14.759099061236142
14;"Nederland";"Humidity";341144;-11.266900428652162
15;"Nederland";"Humidity";268022;-14.759099061236142
16;"Nederland";"Humidity";341145;-11.266900428652162
17;"Nederland";"Humidity";268023;-14.759099061236142
18;"Nederland";"Humidity";341146;-11.266900428652162
19;"Nederland";"Humidity";268024;-14.759099061236142
20;"Nederland";"Humidity";341147;-11.266900428652162
21;"Nederland";"Humidity";268025;-14.759099061236142
22;"Nederland";"Humidity";341148;-11.266900428652162
23;"Nederland";"Humidity";268026;-14.759099061236142
24;"Nederland";"Humidity";341149;-11.266900428652162
25;"Nederland";"Humidity";268027;-14.759099061236142
26;"Nederland";"Humidity";341150;-11.266900428652162
27;"Nederland";"Humidity";268028;-14.759099061236142
28;"Nederland";"Humidity";341151;-11.266900428652162
29;"Nederland";"Humidity";268029;-14.759099061236142
30;"Nederland";"Humidity";341152;-11.266900428652162
31;"Nederland";"Humidity";268030;-14.759099061236142
32;"Nederland";"Humidity";341153;-11.266900428652162
33;"Nederland";"Humidity";268031;-14.759099061236142
34;"Nederland";"Humidity";341154;-11.266900428652162
35;"Nederland";"Humidity";268032;-14.759099061236142
36;"Nederland";"Humidity";341155;-11.266900428652162
37;"Nederland";"Humidity";268033;-14.759099061236142
38;"Nederland";"Humidity";341156;-11.266900428652162
39;"Nederland";"Humidity";268034;-14.759099061236142
40;"Nederland";"Humidity";341157;-11.266900428652162
41;"Nederland";"Humidity";268035;-14.759099061236142
42;"Nederland";"Humidity";341158;-11.266900428652162
43;"Nederland";"Humidity";268036;-14.759099061236142
44;"Nederland";"Humidity";341159;-11.266900428652162
45;"Nederland";"Humidity";268037;-14.759099061236142
46;"Nederland";"Humidity";341160;-11.266900428652162
47;"Nederland";"Humidity";268038;-14.759099061236142
48;"Nederland";"Humidity";341161;-11.266900428652162
49;"Nederland";"Humidity";268039;-14.759099061236142
50;"Nederland";"Humidity";341162;-11.266900428652162
51;"Nederland";"Humidity";268040;-14.759099061236142
52;"Nederland";"Humidity";341163;-11.266900428652162
53;"Nederland";"Humidity";268041;-14.759099061236142
54;"Nederland";"Humidity";341164;-11.266900428652162
55;"Nederland";"Humidity";268042;-14.759099061236142
56;"Nederland";"Humidity";341165;-11.266900428652162
57;"Nederland";"Humidity";268043;-14.759099061236142
58;"Nederland";"Humidity";341166;-11.266900428652162
59;"Nederland";"Humidity";268044;-14.759099061236142
60;"Nederland";"Humidity";341167;-11.266900428652162
61;"Nederland";"Humidity";268045;-14.759099061236142
62;"Nederland";"Humidity";341168;-11.266900428652162
63;"Nederland";"Humidity";268046;-14.759099061236142
64;"Nederland";"Humidity";341169;-11.266900428652162
65;"Nederland";"Humidity";268047;-14.759099061236142
66;"Nederland";"Humidity";341170;-11.266900428652162
67;"Nederland";"Humidity";268048;-14.759099061236142
68;"Nederland";"Humidity";341171;-11.266900428652162
69;"Nederland";"Humidity";268049;-14.759099061236142
70;"Nederland";"Humidity";341172;-11.266900428652162
71;"Nederland";"Humidity";268050;-14.759099061236142
72;"Nederland";"Humidity";341173;-11.266900428652162
73;"Nederland";"Humidity";268051;-14.759099061236142
74;"Nederland";"Humidity";341174;-11.266900428652162
75;"Nederland";"Humidity";268052;-14.759099061236142
76;"Nederland";"Humidity";341175;-11.266900428652162
77;"Nederland";"Humidity";268053;-14.759099061236142
78;"Nederland";"Humidity";341176;-11.266900428652162
79;"Nederland";"Humidity";268054;-14.759099061236142
80;"Nederland";"Humidity";341177;-11.266900428652162
81;"Nederland";"Humidity";268055;-14.759099061236142
82;"Nederland";"Humidity";341178;-11.266900428652162
83;"Nederland";"Humidity";268056;-14.759099061236142
84;"Nederland";"Humidity";341179;-11.266900428652162
85;"Nederland";"Humidity";268057;-14.759099061236142
86;"Nederland";"Humidity";341180;-11.266900428652162
87;"Nederland";"Humidity";268058;-14.759099061236142
88;"Nederland";"Humidity";341181;-11.266900428652162
89;"Nederland";"Humidity";268059;-14.759099061236142
90;"Nederland";"Humidity";341182;-11.266900428652162
91;"Nederland";"Humidity";268060;-14.759099061236142
92;"Nederland";"Humidity";341183;-11.266900428652162
93;"Nederland";"Humidity";268061;-14.759099061236142
94;"Nederland";"Humidity";341184;-11.266900428652162
95;"Nederland";"Humidity";268062;-14.759099061236142
96;"Nederland";"Humidity";341185;-11.266900428652162
97;"Nederland";"Humidity";268063;-14.759099061236142
98;"Nederland";"Humidity";341186;-11.266900428652162
99;"Nederland";"Humidity";268064;-14.759099061236142
100;"Nederland";"Humidity";341187;-11.266900428652162
101;"Nederland";"Humidity";268065;-14.759099061236142
102;"Nederland";"Humidity";341188;-11.266900428652162
103;"Nederland";"Humidity";268066;-14.759099061236142
104;"Nederland";"Humidity";341189;-11.266900428652162
105;"Nederland";"Humidity";268067;-14.759099061236142
106;"Nederland";"Humidity";341190;-11.266900428652162
107;"Nederland";"Humidity";268068;-14.759099061236142
108;"Nederland";"Humidity";341191;-11.266900428652162
109;"Nederland";"Humidity";268069;-14.759099061236142
110;"Nederland";"Humidity";341192;-11.266900428652162
111;"Nederland";"Humidity";268070;-14.759099061236142
112;"Nederland";"Humidity";341193;-11.266900428652162
113;"Nederland";"Humidity";268071;-14.759099061236142
114;"Nederland";"Humidity";341194;-11.266900428652162
115;"Nederland";"Humidity";268072;-14.759099061236142
116;"Nederland";"Humidity";341195;-11.266900428652162
117;"Nederland";"Humidity";268073;-14.759099061236142
118;"Nederland";"Humidity";341196;-11.266900428652162
119;"Nederland";"Humidity";268074;-14.759099061236142
120;"Nederland";"Humidity";341197;-11.266900428652162
121;"Nederland";"Humidity";268075;-14.759099061236142
122;"Nederland";"Humidity";341198;-11.266900428652162
123;"Nederland";"Humidity";268076;-14.759099061236142
124;"Nederland";"Humidity";341199;-11.266900428652162
125;"Nederland";"Humidity";268077;-14.759099061236142
126;"Nederland";"Humidity";341200;-11.266900428652162
127;"Nederland";"Humidity";268078;-14.759099061236142
128;"Nederland";"Humidity";341201;-11.266900428652162
129;"Nederland";"Humidity";268079;-14.759099061236142
130;"Nederland";"Humidity";341202;-11.266900428652162
131;"Nederland";"Humidity";268080;-14.759099061236142
132;"Nederland";"Humidity";341203;-11.266900428652162
133;"Nederland";"Humidity";268081;-14.759099061236142
134;"Nederland";"Humidity";341204;-11.266900428652162
135;"Nederland";"Humidity";268082;-14.759099061236142
136;"Nederland";"Humidity";341205;-11.266900428652162
137;"Nederland";"Humidity";268083;-14.759099061236142
138;"Nederland";"Humidity";341206;-11.266900428652162
139;"Nederland";"Humidity";268084;-14.759099061236142
140;"Nederland";"Humidity";341207;-11.266900428652162
141;"Nederland";"Humidity";268085;-14.759099061236142
142;"Nederland";"Humidity";341208;-11.266900428652162
143;"Nederland";"Humidity";268086;-14.759099061236142
144;"Nederland";"Humidity";341209;-11.266900428652162
145;"Nederland";"Humidity";268087;-14.759099061236142
146;"Nederland";"Humidity";341210;-11.266900428652162
147;"Nederland";"Humidity";268088;-14.759099061236142
148;"Nederland";"Humidity";341211;-11.266900428652162
149;"Nederland";"Humidity";268089;-14.759099061236142
150;"Nederland";"Humidity";341212;-11.266900428652162
151;"Nederland";"Humidity";268090;-14.759099061236142
152;"Nederland";"Humidity";341213;-11.266900428652162
153;"Nederland";"Humidity";268091;-14.759099061236142
154;"Nederland";"Humidity";341214;-11.266900428652162
155;"Nederland";"Humidity";268092;-14.759099061236142
156;"Nederland";"Humidity";341215;-11.266900428652162
157;"Nederland";"Humidity";268093;-14.759099061236142
158;"Nederland";"Humidity";341216;-11.266900428652162
159;"Nederland";"Humidity";268094;-14.759099061236142
160;"Nederland";"Humidity";341217;-11.266900428652162
161;"Nederland";"Humidity";268095;-14.759099061236142
162;"Nederland";"Humidity";341218;-11.266900428652162
163;"Nederland";"Humidity";268096;-14.759099061236142
164;"Nederland";"Humidity";341219;-11.266900428652162
165;"Nederland";"Humidity";268097;-14.759099061236142
166;"Nederland";"Humidity";341220;-11.266900428652162
167;"Nederland";"Humidity";268098;-14.759099061236142
168;"Nederland";"Humidity";341221;-11.266900428652162
169;"Nederland";"Humidity";268099;-14.759099061236142
170;"Nederland";"Humidity";341222;-11.266900428652162
171;"Nederland";"Humidity";268100;-14.759099061236142
172;"Nederland";"Humidity";341223;-11.266900428652162
173;"Nederland";"Humidity";268101;-14.759099061236142
174;"Nederland";"Humidity";341224;-11.266900428652162
175;"Nederland";"Humidity";268102;-14.759099061236142
176;"Nederland";"Humidity";341225;-11.266900428652162
177;"Nederland";"Humidity";268103;-14.759099061236142
178;"Nederland";"Humidity";341226;-11.266900428652162
179;"Nederland";"Humidity";268104;-14.759099061236142
180;"Nederland";"Humidity";341227;-11.266900428652162
181;"Nederland";"Humidity";268105;-14.759099061236142
182;"Nederland";"Humidity";341228;-11.266900428652162
183;"Nederland";"Humidity";268106;-14.759099061236142
184;"Nederland";"Humidity";341229;-11.266900428652162
185;"Nederland";"Humidity";268107;-14.759099061236142
186;"Nederland";"Humidity";341230;-11.266900428652162
187;"Nederland";"Humidity";268108;-14.759099061236142
188;"Nederland";"Humidity";341231;-11.266900428652162
189;"Nederland";"Humidity";268109;-14.759099061236142
190;"Nederland";"Humidity";341232;-11.266900428652162
191;"Nederland";"Humidity";268110;-14.759099061236142
192;"Nederland";"Humidity";341233;-11.266900428652162
193;"Nederland";"Humidity";268111;-14.759099061236142
194;"Nederland";"Humidity";341234;-11.266900428652162
195;"Nederland";"Humidity";268112;-14.759099061236142
196;"Nederland";"Humidity";341235;-11.266900428652162
197;"Nederland";"Humidity";268113;-14.759099061236142
198;"Nederland";"Humidity";341236;-11.266900428652162
199;"Nederland";"Humidity";268114;-14.759099061236142
200;"Nederland";"Humidity";341237;-11.266900428652162
201;"Nederland";"Humidity";268115;-14.759099061236142
202;"Nederland";"Humidity";341238;-11.266900428652162
203;"Nederland";"Humidity";268116;-14.759099061236142
204;"Nederland";"Humidity";341239;-11.266900428652162
205;"Nederland";"Humidity";268117;-14.759099061236142
206;"Nederland";"Humidity";341240;-11.266900428652162
207;"Nederland";"Humidity";268118;-14.759099061236142
208;"Nederland";"Humidity";341241;-11.266900428652162
209;"Nederland";"Humidity";268119;-14.759099061236142
210;"Nederland";"Humidity";341242;-11.266900428652162
211;"Nederland";"Humidity";268120;-14.759099061236142
212;"Nederland";"Humidity";341243;-11.266900428652162
213;"Nederland";"Humidity";268121;-14.759099061236142
214;"Nederland";"Humidity";341244;-11.266900428652162
215;"Nederland";"Humidity";268122;-14.759099061236142
216;"Nederland";"Humidity";341245;-11.266900428652162
217;"Nederland";"Humidity";268123;-14.759099061236142
218;"Nederland";"Humidity";341246;-11.266900428652162
219;"Nederland";"Humidity";268124;-14.759099061236142
220;"Nederland";"Humidity";341247;-11.266900428652162
221;"Nederland";"Humidity";268125;-14.759099061236142
222;"Nederland";"Humidity";341248;-11.266900428652162
223;"Nederland";"Humidity";268126;-14.759099061236142
224;"Nederland";"Humidity";341249;-11.266900428652162
225;"Nederland";"Humidity";268127;-14.759099061236142
226;"Nederland";"Humidity";341250;-11.266900428652162
227;"Nederland";"Humidity";268128;-14.759099061236142
228;"Nederland";"Humidity";341251;-11.266900428652162
229;"Nederland";"Humidity";268129;-14.759099061236142
230;"Nederland";"Humidity";341252;-11.266900428652162
231;"Nederland";"Humidity";268130;-14.759099061236142
232;"Nederland";"Humidity";341253;-11.266900428652162
233;"Nederland";"Humidity";268131;-14.759099061236142
234;"Nederland";"Humidity";341254;-11.266900428652162
235;"Nederland";"Humidity";268132;-14.759099061236142
236;"Nederland";"Humidity";341255;-11.266900428652162
237;"Nederland";"Humidity";268133;-14.759099061236142
238;"Nederland";"Humidity";341256;-11.266900428652162
239;"Nederland";"Humidity";268134;-14.759099061236142
240;"Nederland";"Humidity";341257;-11.266900428652162
241;"Nederland";"Humidity";268135;-14.759099061236142
242;"Nederland";"Humidity";341258;-11.266900428652162
243;"Nederland";"Humidity";268136;-14.759099061236142
244;"Nederland";"Humidity";341259;-11.266900428652162
245;"Nederland";"Humidity";268137;-14.759099061236142
246;"Nederland";"Humidity";341260;-11.266900428652162
247;"Nederland";"Humidity";268138;-14.759099061236142
248;"Nederland";"Humidity";341261;-11.266900428652162
249;"Nederland";"Humidity";268139;-14.759099061236142
250;"Nederland";"Humidity";341262;-11.266900428652162
251;"Nederland";"Humidity";268140;-14.759099061236142
252;"Nederland";"Humidity";341263;-11.266900428652162
253;"Nederland";"Humidity";268141;-14.759099061236142
254;"Nederland";"Humidity";341264;-11.266900428652162
255;"Nederland";"Humidity";268142;-14.759099061236142
256;"Nederland";"Humidity";341265;-11.266900428652162
257;"Nederland";"Humidity";268143;-14.759099061236142
258;"Nederland";"Humidity";341266;-11.266900428652162
259;"Nederland";"Humidity";268144;-14.759099061236142
260;"Nederland";"Humidity";341267;-11.266900428652162
261;"Nederland";"Humidity";268145;-14.759099061236142
262;"Nederland";"Humidity";341268;-11.266900428652162
263;"Nederland";"Humidity";268146;-14.759099061236142
264;"Nederland";"Humidity";341269;-11.266900428652162
265;"Nederland";"Humidity";268147;-14.759099061236142
266;"Nederland";"Humidity";341270;-11.266900428652162
267;"Nederland";"Humidity";268148;-14.759099061236142
268;"Nederland";"Humidity";341271;-11.266900428652162
269;"Nederland";"Humidity";268149;-14.759099061236142
270;"Nederland";"Humidity";341272;-11.266900428652162
271;"Nederland";"Humidity";268150;-14.759099061236142
272;"Nederland";"Humidity";341273;-11.266900428652162
273;"Nederland";"Humidity";268151;-14.759099061236142
274;"Nederland";"Humidity";341274;-11.266900428652162
275;"Nederland";"Humidity";268152;-14.759099061236142
276;"Nederland";"Humidity";341275;-11.266900428652162
277;"Nederland";"Humidity";268153;-14.759099061236142
278;"Nederland";"Humidity";341276;-11.266900428652162
279;"Nederland";"Humidity";268154;-14.759099061236142
280;"Nederland";"Humidity";341277;-11.266900428652162
281;"Nederland";"Humidity";268155;-14.759099061236142
282;"Nederland";"Humidity";341278;-11.266900428652162
283;"Nederland";"Humidity";268156;-14.759099061236142
284;"Nederland";"Humidity";341279;-11.266900428652162
285;"Nederland";"Humidity";268157;-14.759099061236142
286;"Nederland";"Humidity";341280;-11.266900428652162
287;"Nederland";"Humidity";268158;-14.759099061236142
288;"Nederland";"Humidity";341281;-11.266900428652162
289;"Nederland";"Humidity";268159;-14.759099061236142
290;"Nederland";"Humidity";341282;-11.266900428652162
291;"Nederland";"Humidity";268160;-14.759099061236142
292;"Nederland";"Humidity";341283;-11.266900428652162
293;"Nederland";"Humidity";268161;-14.759099061236142
294;"Nederland";"Humidity";341284;-11.266900428652162
295;"Nederland";"Humidity";268162;-14.759099061236142
296;"Nederland";"Humidity";341285;-11.266900428652162
297;"Nederland";"Humidity";268163;-14.759099061236142
298;"Nederland";"Humidity";341286;-11.266900428652162
299;"Nederland";"Humidity";268164;-14.759099061236142
300;"Nederland";"Humidity";341287;-11.266900428652162
301;"Nederland";"Humidity";268165;-14.759099061236142
302;"Nederland";"Humidity";341288;-11.266900428652162
303;"Nederland";"Humidity";268166;-14.759099061236142
304;"Nederland";"Humidity";341289;-11.266900428652162
305;"Nederland";"Humidity";268167;-14.759099061236142
306;"Nederland";"Humidity";341290;-11.266900428652162
307;"Nederland";"Humidity";268168;-14.759099061236142
308;"Nederland";"Humidity";341291;-11.266900428652162
309;"Nederland";"Humidity";268169;-14.759099061236142
310;"Nederland";"Humidity";341292;-11.266900428652162
311;"Nederland";"Humidity";268170;-14.759099061236142
312;"Nederland";"Humidity";341293;-11.266900428652162
313;"Nederland";"Humidity";268171;-14.759099061236142
314;"Nederland";"Humidity";341294;-11.266900428652162
315;"Nederland";"Humidity";268172;-14.759099061236142
316;"Nederland";"Humidity";341295;-11.266900428652162
317;"Nederland";"Humidity";268173;-14.759099061236142
318;"Nederland";"Humidity";341296;-11.266900428652162
319;"Nederland";"Humidity";268174;-14.759099061236142
320;"Nederland";"Humidity";341297;-11.266900428652162
321;"Nederland";"Humidity";268175;-14.759099061236142
322;"Nederland";"Humidity";341298;-11.266900428652162
323;"Nederland";"Humidity";268176;-14.759099061236142
324;"Nederland";"Humidity";341299;-11.266900428652162
325;"Nederland";"Humidity";268177;-14.759099061236142
326;"Nederland";"Humidity";341300;-11.266900428652162
327;"Nederland";"Humidity";268178;-14.759099061236142
328;"Nederland";"Humidity";341301;-11.266900428652162
329;"Nederland";"Humidity";268179;-14.759099061236142
330;"Nederland";"Humidity";341302;-11.266900428652162
331;"Nederland";"Humidity";268180;-14.759099061236142
332;"Nederland";"Humidity";341303;-11.266900428652162
333;"Nederland";"Humidity";268181;-14.759099061236142
334;"Nederland";"Humidity";341304;-11.266900428652162
335;"Nederland";"Humidity";268182;-14.759099061236142
336;"Nederland";"Humidity";341305;-11.266900428652162
337;"Nederland";"Humidity";268183;-14.759099061236142
338;"Nederland";"Humidity";341306;-11.266900428652162
339;"Nederland";"Humidity";268184;-14.759099061236142
340;"Nederland";"Humidity";341307;-11.266900428652162
341;"Nederland";"Humidity";268185;-14.759099061236142
342;"Nederland";"Humidity";341308;-11.266900428652162
343;"Nederland";"Humidity";268186;-14.759099061236142
344;"Nederland";"Humidity";341309;-11.266900428652162
345;"Nederland";"Humidity";268187;-14.759099061236142
346;"Nederland";"Humidity";341310;-11.266900428652162
347;"Nederland";"Humidity";268188;-14.759099061236142
348;"Nederland";"Humidity";341311;-11.266900428652162
349;"Nederland";"Humidity";268189;-14.759099061236142
350;"Nederland";"Humidity";341312;-11.266900428652162
351;"Nederland";"Humidity";268190;-14.759099061236142
352;"Nederland";"Humidity";341313;-11.266900428652162
353;"Nederland";"Humidity";268191;-14.759099061236142
354;"Nederland";"Humidity";341314;-11.266900428652162
355;"Nederland";"Humidity";268192;-14.759099061236142
356;"Nederland";"Humidity";341315;-11.266900428652162
357;"Nederland";"Humidity";268193;-14.759099061236142
358;"Nederland";"Humidity";341316;-11.266900428652162
359;"Nederland";"Humidity";268194;-14.759099061236142
360;"Nederland";"Humidity";341317;-11.266900428652162
361;"Nederland";"Humidity";268195;-14.759099061236142
362;"Nederland";"Humidity";341318;-11.266900428652162
363;"Nederland";"Humidity";268196;-14.759099061236142
364;"Nederland";"Humidity";341319;-11.266900428652162
365;"Nederland";"Humidity";268197;-14.759099061236142
366;"Nederland";"Humidity";341320;-11.266900428652162
367;"Nederland";"Humidity";268198;-14.759099061236142
368;"Nederland";"Humidity";341321;-11.266900428652162
369;"Nederland";"Humidity";268199;-14.759099061236142
370;"Nederland";"Humidity";341322;-11.266900428652162
371;"Nederland";"Humidity";268200;-14.759099061236142
372;"Nederland";"Humidity";341323;-11.266900428652162
373;"Nederland";"Humidity";268201;-14.759099061236142
374;"Nederland";"Humidity";341324;-11.266900428652162
375;"Nederland";"Humidity";268202;-14.759099061236142
376;"Nederland";"Humidity";341325;-11.266900428652162
377;"Nederland";"Humidity";268203;-14.759099061236142
378;"Nederland";"Humidity";341326;-11.266900428652162
379;"Nederland";"Humidity";268204;-14.759099061236142
380;"Nederland";"Humidity";341327;-11.266900428652162
381;"Nederland";"Humidity";268205;-14.759099061236142
382;"Nederland";"Humidity";341328;-11.266900428652162
383;"Nederland";"Humidity";268206;-14.759099061236142
384;"Nederland";"Humidity";341329;-11.266900428652162
385;"Nederland";"Humidity";268207;-14.759099061236142
386;"Nederland";"Humidity";341330;-11.266900428652162
387;"Nederland";"Humidity";268208;-14.759099061236142
388;"Nederland";"Humidity";341331;-11.266900428652162
389;"Nederland";"Humidity";268209;-14.759099061236142
390;"Nederland";"Humidity";341332;-11.266900428652162
391;"Nederland";"Humidity";268210;-14.759099061236142
392;"Nederland";"Humidity";341333;-11.266900428652162
393;"Nederland";"Humidity";268211;-14.759099061236142
394;"Nederland";"Humidity";341334;-11.266900428652162
395;"Nederland";"Humidity";268212;-14.759099061236142
396;"Nederland";"Humidity";341335;-11.266900428652162
397;"Nederland";"Humidity";268213;-14.759099061236142
398;"Nederland";"Humidity";341336;-11.266900428652162
399;"Nederland";"Humidity";268214;-14.759099061236142
400;"Nederland";"Humidity";341337;-11.266900428652162
401;"Nederland";"Humidity";268215;-14.759099061236142
402;"Nederland";"Humidity";341338;-11.266900428652162
403;"Nederland";"Humidity";268216;-14.759099061236142
404;"Nederland";"Humidity";341339;-11.266900428652162
405;"Nederland";"Humidity";268217;-14.759099061236142
406;"Nederland";"Humidity";341340;-11.266900428652162
407;"Nederland";"Humidity";268218;-14.759099061236142
408;"Nederland";"Humidity";341341;-11.266900428652162
409;"Nederland";"Humidity";268219;-14.759099061236142
410;"Nederland";"Humidity";341342;-11.266900428652162
411;"Nederland";"Humidity";268220;-14.759099061236142
412;"Nederland";"Humidity";341343;-11.266900428652162
413;"Nederland";"Humidity";268221;-14.759099061236142
414;"Nederland";"Humidity";341344;-11.266900428652162
415;"Nederland";"Humidity";268222;-14.759099061236142
416;"Nederland";"Humidity";341345;-11.266900428652162
417;"Nederland";"Humidity";268223;-14.759099061236142
418;"Nederland";"Humidity";341346;-11.266900428652162
419;"Nederland";"Humidity";268224;-14.759099061236142
420;"Nederland";"Humidity";341347;-11.266900428652162
421;"Nederland";"Humidity";268225;-14.759099061236142
422;"Nederland";"Humidity";341348;-11.266900428652162
423;"Nederland";"Humidity";268226;-14.759099061236142
424;"Nederland";"Humidity";341349;-11.266900428652162
425;"Nederland";"Humidity";268227;-14.759099061236142
426;"Nederland";"Humidity";341350;-11.266900428652162
427;"Nederland";"Humidity";268228;-14.759099061236142
428;"Nederland";"Humidity";341351;-11.266900428652162
429;"Nederland";"Humidity";268229;-14.759099061236142
430;"Nederland";"Humidity";341352;-11.266900428652162
431;"Nederland";"Humidity";268230;-14.759099061236142
432;"Nederland";"Humidity";341353;-11.266900428652162
433;"Nederland";"Humidity";268231;-14.759099061236142
434;"Nederland";"Humidity";341354;-11.266900428652162
435;"Nederland";"Humidity";268232;-14.759099061236142
436;"Nederland";"Humidity";341355;-11.266900428652162
437;"Nederland";"Humidity";268233;-14.759099061236142
438;"Nederland";"Humidity";341356;-11.266900428652162
439;"Nederland";"Humidity";268234;-14.759099061236142
440;"Nederland";"Humidity";341357;-11.266900428652162
441;"Nederland";"Humidity";268235;-14.759099061236142
442;"Nederland";"Humidity";341358;-11.266900428652162
443;"Nederland";"Humidity";268236;-14.759099061236142
444;"Nederland";"Humidity";341359;-11.266900428652162
445;"Nederland";"Humidity";268237;-14.759099061236142
446;"Nederland";"Humidity";341360;-11.266900428652162
447;"Nederland";"Humidity";268238;-14.759099061236142
448;"Nederland";"Humidity";341361;-11.266900428652162
449;"Nederland";"Humidity";268239;-14.759099061236142
450;"Nederland";"Humidity";341362;-11.266900428652162
451;"Nederland";"Humidity";268240;-14.759099061236142
452;"Nederland";"Humidity";341363;-11.266900428652162
453;"Nederland";"Humidity";268241;-14.759099061236142
454;"Nederland";"Humidity";341364;-11.266900428652162
455;"Nederland";"Humidity";268242;-14.759099061236142
456;"Nederland";"Humidity";341365;-11.266900428652162
457;"Nederland";"Humidity";268243;-14.759099061236142
458;"Nederland";"Humidity";341366;-11.266900428652162
459;"Nederland";"Humidity";268244;-14.759099061236142
460;"Nederland";"Humidity";341367;-11.266900428652162
461;"Nederland";"Humidity";268245;-14.759099061236142
462;"Nederland";"Humidity";341368;-11.266900428652162
463;"Nederland";"Humidity";268246;-14.759099061236142
464;"Nederland";"Humidity";341369;-11.266900428652162
465;"Nederland";"Humidity";268247;-14.759099061236142
466;"Nederland";"Humidity";341370;-11.266900428652162
467;"Nederland";"Humidity";268248;-14.759099061236142
468;"Nederland";"Humidity";341371;-11.266900428652162
469;"Nederland";"Humidity";268249;-14.759099061236142
470;"Nederland";"Humidity";341372;-11.266900428652162
471;"Nederland";"Humidity";268250;-14.759099061236142
472;"Nederland";"Humidity";341373;-11.266900428652162
473;"Nederland";"Humidity";268251;-14.759099061236142
474;"Nederland";"Humidity";341374;-11.266900428652162
475;"Nederland";"Humidity";268252;-14.759099061236142
476;"Nederland";"Humidity";341375;-11.266900428652162
477;"Nederland";"Humidity";268253;-14.759099061236142
478;"Nederland";"Humidity";341376;-11.266900428652162
479;"Nederland";"Humidity";268254;-14.759099061236142
480;"Nederland";"Humidity";341377;-11.266900428652162
481;"Nederland";"Humidity";268255;-14.759099061236142
482;"Nederland";"Humidity";341378;-11.266900428652162
483;"Nederland";"Humidity";268256;-14.759099061236142
